GARDEN_CODE,INSTITUTION,TAXON,PROVENANCE,COUNTRY,LOCALITY,LATITUDE,LONGITUDE,PROVINCE,QUANTITY
PGRC,G,Fragaria ananassa,,Canada,,43.98336305,-80.63054923,Ontario,
PGRC,G,Fragaria ananassa,,United States,,NA,NA,Maryland,
PGRC,G,Fragaria ananassa,,NA,,NA,NA,NA,
PGRC,G,Fragaria ananassa,,Canada,,45.58531931,-73.11706556,Quebec,
PGRC,G,Fragaria ananassa,,Canada,,45.23433196,-72.80458942,Quebec,
PGRC,G,Fragaria ananassa,,Netherlands,,NA,NA,Gelderland,
PGRC,G,Fragaria ananassa subsp. ananassa,,United States,,NA,NA,Maryland,
PGRC,G,Fragaria ananassa subsp. ananassa,,United States,,NA,NA,California,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.56547704,-122.2792492,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.95177289,-122.6134746,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.91108146,-122.0819737,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.33739094,-122.0627019,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.51426302,-122.5131224,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.32066296,-122.7149914,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.99263622,-122.4367302,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.88415478,-122.7985675,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.40740029,-122.690261,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.87846911,-122.7640795,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.06224318,-122.6799241,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.49324761,-122.3288846,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.15131675,-122.8681833,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.98981341,-122.1392312,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.56175867,-122.5915065,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.40327377,-122.444249,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.30429966,-122.7281809,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.87649671,-122.1421669,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.41071348,-121.9267979,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.02132844,-121.8822278,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.71636711,-122.2739444,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.40713613,-122.6092863,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.36074147,-122.437107,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.99443215,-122.6458841,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.92339773,-122.3731156,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.33445351,-123.0530273,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.14778576,-122.6668192,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.43117111,-122.468021,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.56516184,-122.3896966,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.09498483,-122.1082171,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.97449893,-122.1558211,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.36889642,-122.6058597,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.17802813,-122.7021681,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.74536949,-122.9290039,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.02150041,-122.4412713,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.99770255,-122.1291124,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.73340481,-122.2008358,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.18477802,-122.7359975,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.24200277,-122.1884688,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.38779911,-122.5904947,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.06284284,-122.6053058,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.78607765,-122.5030064,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.64126615,-122.3087572,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.3222286,-122.2804613,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.07795201,-122.8018779,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.29480106,-122.4512483,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.07923264,-122.2454972,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.42047774,-122.8344856,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.6174359,-122.5771759,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.30173156,-122.6316872,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.29761036,-122.552453,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.88436251,-122.0640683,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.94104001,-122.3053042,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.44833348,-122.2858961,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.56832391,-122.3508288,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.34786209,-122.4951281,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.76045793,-122.0642607,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.26088444,-122.4832078,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.94773189,-121.9226152,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.29385925,-122.4516936,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.63814447,-122.4079129,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.90826413,-122.8789737,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.05174334,-122.4112083,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.30558515,-122.259387,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.16944887,-122.5589558,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.32804892,-122.2843338,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.14003341,-122.2958952,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.20502017,-122.3695313,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.86622945,-122.406014,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.24522392,-122.3671139,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.98952208,-122.681777,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.29641841,-122.2743963,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.85287369,-122.4806238,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.45791044,-123.0391914,British Columbia,
