TAXON,GENUS,SPECIES,RANK,INFRASPECIFC,PRIMARY_ASSOCIATED_CROP_COMMON_NAME,SECONDARY_ASSOCIATED_CROP_COMMON_NAME,FINEST_TAXON_RESOLUTION,CWR,WUS,WUS_NOTES,NATIVE,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2,SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3,SECONDARY_CROP_OR_WUS_USE_1,CATEGORY,TIER,GENEPOOL,ProvenanceCode,MaterialType,CountryName,Habitat,Locality,OriginName,LATITUDE,LONGITUDE,PROVINCE
Betula papyrifera,Betula,Betula papyrifera,NA,NA,Birch,NA,Y,N,Y,"leaves, twigs and sap",Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,MONTREAL,"CITY OF MONTREAL, PQ, CA",45.564062,-73.559024,
Betula papyrifera,Betula,Betula papyrifera,NA,NA,Birch,NA,Y,N,Y,"leaves, twigs and sap",Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,MONTREAL,"CITY OF MONTREAL, PQ, CA",45.564062,-73.559024,
Betula papyrifera,Betula,Betula papyrifera,NA,NA,Birch,NA,Y,N,Y,"leaves, twigs and sap",Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,MONTREAL,"CITY OF MONTREAL, PQ, CA",45.564062,-73.559024,
Betula papyrifera,Betula,Betula papyrifera,NA,NA,Birch,NA,Y,N,Y,"leaves, twigs and sap",Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,MONTREAL,"CITY OF MONTREAL, PQ, CA",45.564062,-73.559024,
Betula papyrifera,Betula,Betula papyrifera,NA,NA,Birch,NA,Y,N,Y,"leaves, twigs and sap",Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,MONTREAL,"CITY OF MONTREAL, PQ, CA",45.564062,-73.559024,
Betula papyrifera,Betula,Betula papyrifera,NA,NA,Birch,NA,Y,N,Y,"leaves, twigs and sap",Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,MONTREAL,"CITY OF MONTREAL, PQ, CA",45.564062,-73.559024,
Betula papyrifera,Betula,Betula papyrifera,NA,NA,Birch,NA,Y,N,Y,"leaves, twigs and sap",Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,MONTREAL,"CITY OF MONTREAL, PQ, CA",45.564062,-73.559024,
Betula papyrifera,Betula,Betula papyrifera,NA,NA,Birch,NA,Y,N,Y,"leaves, twigs and sap",Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,MONTREAL,"CITY OF MONTREAL, PQ, CA",45.564062,-73.559024,
Betula papyrifera,Betula,Betula papyrifera,NA,NA,Birch,NA,Y,N,Y,"leaves, twigs and sap",Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,MONTREAL,"CITY OF MONTREAL, PQ, CA",45.564062,-73.559024,
Betula papyrifera,Betula,Betula papyrifera,NA,NA,Birch,NA,Y,N,Y,"leaves, twigs and sap",Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,MONTREAL,"CITY OF MONTREAL, PQ, CA",45.564062,-73.559024,
Betula papyrifera,Betula,Betula papyrifera,NA,NA,Birch,NA,Y,N,Y,"leaves, twigs and sap",Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,MONTREAL,"CITY OF MONTREAL, PQ, CA",45.564062,-73.559024,
Betula papyrifera,Betula,Betula papyrifera,NA,NA,Birch,NA,Y,N,Y,"leaves, twigs and sap",Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,MONTREAL,"CITY OF MONTREAL, PQ, CA",45.564062,-73.559024,
Betula papyrifera,Betula,Betula papyrifera,NA,NA,Birch,NA,Y,N,Y,"leaves, twigs and sap",Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,MONTREAL,"CITY OF MONTREAL, PQ, CA",45.564062,-73.559024,
Fraxinus americana,Fraxinus,Fraxinus americana,NA,NA,Ash,NA,Y,N,Y,ash; leaves and seeds,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,U,Seed or spore,Canada,,"Montreal, Montreal Botanical Gardens","Montreal BG, PQ, CA",45.564062,-73.559024,
Ulmus americana,Ulmus,Ulmus americana,NA,NA,Elm,NA,Y,N,Y,bark,Y,Forest Resources,Cultural,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"MONTREAL, WET ALLUVIAL WOODS","MONTREAL BG, PQ, CA",45.564062,-73.559024,
Ulmus americana,Ulmus,Ulmus americana,NA,NA,Elm,NA,Y,N,Y,bark,Y,Forest Resources,Cultural,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"MONTREAL, WET ALLUVIAL WOODS","MONTREAL BG, PQ, CA",45.564062,-73.559024,
Ulmus americana,Ulmus,Ulmus americana,NA,NA,Elm,NA,Y,N,Y,bark,Y,Forest Resources,Cultural,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"MONTREAL, WET ALLUVIAL WOODS","MONTREAL BG, PQ, CA",45.564062,-73.559024,
Ulmus americana,Ulmus,Ulmus americana,NA,NA,Elm,NA,Y,N,Y,bark,Y,Forest Resources,Cultural,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"MONTREAL, WET ALLUVIAL WOODS","MONTREAL BG, PQ, CA",45.564062,-73.559024,
Ulmus americana,Ulmus,Ulmus americana,NA,NA,Elm,NA,Y,N,Y,bark,Y,Forest Resources,Cultural,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"MONTREAL, WET ALLUVIAL WOODS","MONTREAL BG, PQ, CA",45.564062,-73.559024,
Prunus americana,Prunus,Prunus americana,NA,NA,"Apricot, Cherry, Peach, Plum",Almond,Y,Y,Y,fruit,Y,Food,Cultural,Food,Fruits,Ornamentals,Materials,Nuts,1A,1,Progenitor,G,Whole plant,Canada,,NA,NA,,,
Prunus americana,Prunus,Prunus americana,NA,NA,"Apricot, Cherry, Peach, Plum",Almond,Y,Y,Y,fruit,Y,Food,Cultural,Food,Fruits,Ornamentals,Materials,Nuts,1A,1,Progenitor,G,Whole plant,Canada,,NA,NA,,,
Corylus americana,Corylus,Corylus americana,NA,NA,Filbert,NA,Y,Y,Y,hazelnut; nuts,Y,Food,,NA,Nuts,,,NA,1B,1,Secondary,U,Whole plant,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Corylus americana,Corylus,Corylus americana,NA,NA,Filbert,NA,Y,Y,Y,hazelnut; nuts,Y,Food,,NA,Nuts,,,NA,1B,1,Secondary,U,Whole plant,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Corylus americana,Corylus,Corylus americana,NA,NA,Filbert,NA,Y,Y,Y,hazelnut; nuts,Y,Food,,NA,Nuts,,,NA,1B,1,Secondary,U,Whole plant,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Corylus americana,Corylus,Corylus americana,NA,NA,Filbert,NA,Y,Y,Y,hazelnut; nuts,Y,Food,,NA,Nuts,,,NA,1B,1,Secondary,U,Whole plant,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Prunus americana,Prunus,Prunus americana,NA,NA,"Apricot, Cherry, Peach, Plum",Almond,Y,Y,Y,fruit,Y,Food,Cultural,Food,Fruits,Ornamentals,Materials,Nuts,1A,1,Progenitor,G,Vegetative part,Canada,,NA,NA,,,
Prunus americana,Prunus,Prunus americana,NA,NA,"Apricot, Cherry, Peach, Plum",Almond,Y,Y,Y,fruit,Y,Food,Cultural,Food,Fruits,Ornamentals,Materials,Nuts,1A,1,Progenitor,G,Vegetative part,Canada,,NA,NA,,,
Corylus americana,Corylus,Corylus americana,NA,NA,Filbert,NA,Y,Y,Y,hazelnut; nuts,Y,Food,,NA,Nuts,,,NA,1B,1,Secondary,U,Whole plant,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Corylus americana,Corylus,Corylus americana,NA,NA,Filbert,NA,Y,Y,Y,hazelnut; nuts,Y,Food,,NA,Nuts,,,NA,1B,1,Secondary,U,Whole plant,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Corylus americana,Corylus,Corylus americana,NA,NA,Filbert,NA,Y,Y,Y,hazelnut; nuts,Y,Food,,NA,Nuts,,,NA,1B,1,Secondary,U,Whole plant,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Corylus americana,Corylus,Corylus americana,NA,NA,Filbert,NA,Y,Y,Y,hazelnut; nuts,Y,Food,,NA,Nuts,,,NA,1B,1,Secondary,U,Whole plant,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Corylus americana,Corylus,Corylus americana,NA,NA,Filbert,NA,Y,Y,Y,hazelnut; nuts,Y,Food,,NA,Nuts,,,NA,1B,1,Secondary,U,Whole plant,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Corylus americana,Corylus,Corylus americana,NA,NA,Filbert,NA,Y,Y,Y,hazelnut; nuts,Y,Food,,NA,Nuts,,,NA,1B,1,Secondary,U,Whole plant,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Populus trichocarpa,Populus,Populus trichocarpa,NA,NA,Poplar,NA,Y,N,Y,inner bark,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,U,Whole plant,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Prunus americana,Prunus,Prunus americana,NA,NA,"Apricot, Cherry, Peach, Plum",Almond,Y,Y,Y,fruit,Y,Food,Cultural,Food,Fruits,Ornamentals,Materials,Nuts,1A,1,Progenitor,W,Seed or spore,Canada,,"Orford/Howard Township, 17 4233 47107 40I/12",,42.54488558,-81.93413944,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Prunus americana,Prunus,Prunus americana,NA,NA,"Apricot, Cherry, Peach, Plum",Almond,Y,Y,Y,fruit,Y,Food,Cultural,Food,Fruits,Ornamentals,Materials,Nuts,1A,1,Progenitor,G,Whole plant,Canada,,NA,NA,,,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Prunus americana,Prunus,Prunus americana,NA,NA,"Apricot, Cherry, Peach, Plum",Almond,Y,Y,Y,fruit,Y,Food,Cultural,Food,Fruits,Ornamentals,Materials,Nuts,1A,1,Progenitor,U,Whole plant,,,,,,,
Prunus americana,Prunus,Prunus americana,NA,NA,"Apricot, Cherry, Peach, Plum",Almond,Y,Y,Y,fruit,Y,Food,Cultural,Food,Fruits,Ornamentals,Materials,Nuts,1A,1,Progenitor,U,Whole plant,,,,,,,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Prunus americana,Prunus,Prunus americana,NA,NA,"Apricot, Cherry, Peach, Plum",Almond,Y,Y,Y,fruit,Y,Food,Cultural,Food,Fruits,Ornamentals,Materials,Nuts,1A,1,Progenitor,U,Whole plant,,,,,,,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Prunus nigra,Prunus,Prunus nigra,NA,NA,"Apricot, Cherry, Peach, Plum",Almond,Y,Y,Y,fruit,Y,Food,Cultural,Food,Fruits,Ornamentals,Materials,Nuts,1B,1,Secondary,W,Vegetative part,Canada,,"NICHOL TOWNSHIP, MOIST WDS, 17 5534 48317 40P9",,43.63637483,-80.33798009,
Prunus nigra,Prunus,Prunus nigra,NA,NA,"Apricot, Cherry, Peach, Plum",Almond,Y,Y,Y,fruit,Y,Food,Cultural,Food,Fruits,Ornamentals,Materials,Nuts,1B,1,Secondary,W,Vegetative part,Canada,,"NICHOL TOWNSHIP, MOIST WDS, 17 5534 48317 40P9",,43.63637483,-80.33798009,
Prunus nigra,Prunus,Prunus nigra,NA,NA,"Apricot, Cherry, Peach, Plum",Almond,Y,Y,Y,fruit,Y,Food,Cultural,Food,Fruits,Ornamentals,Materials,Nuts,1B,1,Secondary,W,Seed or spore,Canada,,"Nichol Township, 2KM S ENNOTTVILLE, 17 5534 48317 40P/9",,43.63637483,-80.33798009,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Viburnum lentago,Viburnum,Viburnum lentago,NA,NA,Highbush cranberry,NA,Y,N,Y,"Nannyberry, fruit",Y,Cultural,Food,NA,Ornamentals,Fruits,,NA,NA,NA,NA,U,Vegetative part,Canada,,Morden Arboretum,"Morden Arb, MB, CA",49.191922,-98.125935,
Acer rubrum,Acer,Acer rubrum,NA,NA,Maple,NA,N,Y,Y,,Y,Food,Forest Resources,NA,Sugars,Forest Resources,,NA,1C,1,Assume distant,U,Whole plant,Canada,,Morgan Arboretum,"Morgan Arb, PQ, CA",45.430268,-73.945971,
Acer rubrum,Acer,Acer rubrum,NA,NA,Maple,NA,N,Y,Y,,Y,Food,Forest Resources,NA,Sugars,Forest Resources,,NA,1C,1,Assume distant,U,Whole plant,Canada,,Morgan Arboretum,"Morgan Arb, PQ, CA",45.430268,-73.945971,
Corylus americana,Corylus,Corylus americana,NA,NA,Filbert,NA,Y,Y,Y,hazelnut; nuts,Y,Food,,NA,Nuts,,,NA,1B,1,Secondary,U,,Canada,,Morgan Arboretum,"Morgan Arb, PQ, CA",45.430268,-73.945971,
Juglans nigra,Juglans,Juglans nigra,NA,NA,Walnut,NA,Y,Y,Y,black walnut; nut,Y,Food,Materials,NA,Nuts,Materials,Ornamental,NA,1A,1,Progenitor,U,Whole plant,Canada,,Mount Albert,,44.135481,-79.309451,
Betula papyrifera,Betula,Betula papyrifera,NA,NA,Birch,NA,Y,N,Y,"leaves, twigs and sap",Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,Mount Nemo,,43.416241,-79.883069,
Betula papyrifera,Betula,Betula papyrifera,NA,NA,Birch,NA,Y,N,Y,"leaves, twigs and sap",Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,Mount Nemo,,43.416241,-79.883069,
Betula papyrifera,Betula,Betula papyrifera,NA,NA,Birch,NA,Y,N,Y,"leaves, twigs and sap",Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,Mount Nemo,,43.416241,-79.883069,
Betula papyrifera,Betula,Betula papyrifera,NA,NA,Birch,NA,Y,N,Y,"leaves, twigs and sap",Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,Mount Nemo,,43.416241,-79.883069,
Betula papyrifera,Betula,Betula papyrifera,NA,NA,Birch,NA,Y,N,Y,"leaves, twigs and sap",Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,Mount Nemo,,43.416241,-79.883069,
Betula papyrifera,Betula,Betula papyrifera,NA,NA,Birch,NA,Y,N,Y,"leaves, twigs and sap",Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,Mount Nemo,,43.416241,-79.883069,
Juglans nigra,Juglans,Juglans nigra,NA,NA,Walnut,NA,Y,Y,Y,black walnut; nut,Y,Food,Materials,NA,Nuts,Materials,Ornamental,NA,1A,1,Progenitor,U,Whole plant,Canada,,Mulmur Hills,,44.173045,-80.14995,
Quercus velutina,Quercus,Quercus velutina,NA,NA,Oak,NA,Y,N,Y,acorns,Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Seed or spore,Canada,Open forest on mature sand dunes,"Municipality of Lambton Shores, Hickory Trail, Pinery Provincial Park",,43.249222,-81.824712,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"N side of Hwy 401, 2km E of Interchange 93",,,,
Juglans nigra,Juglans,Juglans nigra,NA,NA,Walnut,NA,Y,Y,Y,black walnut; nut,Y,Food,Materials,NA,Nuts,Materials,Ornamental,NA,1A,1,Progenitor,W,Whole plant,Canada,,"Near Markham, Rheaman Farm",,43.865084,-79.333499,
