SPECIES,PROVINCE,latitude,longitude,GARDEN_CODE,INSTITUTION,INFRASPECIFIC_COLLECTIONS_ASSIGNED,FINEST_TAXON_RESOLUTION,ROUNDED_G_RANK,ROUNDED_N_RANK,COSEWIC_DESC,total_accessions_sp,garden_accessions_sp,genebank_accessions_sp,PRIMARY_ASSOCIATED_CROP_COMMON_NAME,UNABLE_TO_ASSIGN_GEO_DISTR,CWR,WUS,NATIVE,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2,SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3,SECONDARY_CROP_OR_WUS_USE_1,TIER,GENEPOOL,CATEGORY,total_CWRs_in_province,endemic_CWRs_in_province,total_WUS_in_province,endemic_WUS_in_province,total_accessions_w_finest_taxon_res,garden_accessions_w_finest_taxon_res,genebank_accessions_w_finest_taxon_res,scientificName
Crataegus sheridana,Saskatchewan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,62,1,130,3,0,0,0,Crataegus sheridana A.Nelson
Crataegus shuswapensis,British Columbia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,47,299,107,0,0,0,Crataegus shuswapensis J.B.Phipps & O'Kennon
Crataegus stolonifera,Ontario,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,0,0,0,Crataegus stolonifera Sarg.
Crataegus submollis,Nova Scotia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,83,3,164,3,0,0,0,Crataegus submollis Sarg.
Crataegus submollis,Ontario,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,0,0,0,Crataegus submollis Sarg.
Crataegus submollis,Quebec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,115,2,241,9,0,0,0,Crataegus submollis Sarg.
Crataegus suborbiculata,Ontario,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,0,0,0,Crataegus suborbiculata Sarg.
Crataegus suborbiculata,Quebec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,115,2,241,9,0,0,0,Crataegus suborbiculata Sarg.
Crataegus succulenta,Alberta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,87,4,186,4,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Manitoba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,74,1,132,1,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Nova Scotia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,83,3,164,3,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Ontario,43.16592883,-81.34814182,1,BG,N,N,G5,N5,,56,54,2,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Ontario,43.16592883,-81.34814182,1,BG,N,N,G5,N5,,56,54,2,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Ontario,43.16592883,-81.34814182,1,BG,N,N,G5,N5,,56,54,2,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Ontario,43.16592883,-81.34814182,1,BG,N,N,G5,N5,,56,54,2,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Ontario,43.16592883,-81.34814182,1,BG,N,N,G5,N5,,56,54,2,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Ontario,43.16592883,-81.34814182,1,BG,N,N,G5,N5,,56,54,2,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Ontario,43.16592883,-81.34814182,1,BG,N,N,G5,N5,,56,54,2,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Ontario,43.16592883,-81.34814182,1,BG,N,N,G5,N5,,56,54,2,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Ontario,43.16592883,-81.34814182,1,BG,N,N,G5,N5,,56,54,2,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Ontario,43.16592883,-81.34814182,1,BG,N,N,G5,N5,,56,54,2,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Ontario,43.16592883,-81.34814182,1,BG,N,N,G5,N5,,56,54,2,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Ontario,43.16592883,-81.34814182,1,BG,N,N,G5,N5,,56,54,2,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Ontario,43.16592883,-81.34814182,1,BG,N,N,G5,N5,,56,54,2,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Ontario,43.16592883,-81.34814182,1,BG,N,N,G5,N5,,56,54,2,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Ontario,43.16592883,-81.34814182,1,BG,N,N,G5,N5,,56,54,2,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Ontario,43.16592883,-81.34814182,1,BG,N,N,G5,N5,,56,54,2,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Ontario,43.16592883,-81.34814182,1,BG,N,N,G5,N5,,56,54,2,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Ontario,43.16592883,-81.34814182,1,BG,N,N,G5,N5,,56,54,2,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Ontario,43.16592883,-81.34814182,1,BG,N,N,G5,N5,,56,54,2,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,35,35,0,Crataegus succulenta Schrad. ex Link
Crataegus succulenta,Ontario,43.16592883,-81.34814182,1,BG,N,N,G5,N5,,56,54,2,Hawthorn,NA,Y,Y,Y,Food,Forest Resources,NA,Fruits,Forest Resources,,NA,NA,NA,NA,142,14,269,29,35,35,0,Crataegus succulenta Schrad. ex Link
