SPECIES,ECO_NAME,latitude,longitude,GARDEN_CODE,INSTITUTION,INFRASPECIFIC_COLLECTIONS_ASSIGNED,FINEST_TAXON_RESOLUTION,ROUNDED_G_RANK,ROUNDED_N_RANK,COSEWIC_DESC,total_accessions_sp,garden_accessions_sp,genebank_accessions_sp,PRIMARY_ASSOCIATED_CROP_COMMON_NAME,UNABLE_TO_ASSIGN_GEO_DISTR,FINEST_TAXON_RESOLUTION.y,CWR,WUS,NATIVE,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2,SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3,SECONDARY_CROP_OR_WUS_USE_1,TIER,GENEPOOL,CATEGORY,total_CWRs_in_ecoregion,endemic_CWRs_in_ecoregion,total_WUS_in_ecoregion,endemic_WUS_in_ecoregion,total_accessions_w_finest_taxon_res,garden_accessions_w_finest_taxon_res,genebank_accessions_w_finest_taxon_res
Blitum nuttallianum,St. Lawrence - Champlain Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spinach,,Y,Y,N,Y,Food,,NA,Vegetables,,,NA,1,Tertiary,1C,107,2,210,6,0,0,0
Blitum nuttallianum,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spinach,,Y,Y,N,Y,Food,,NA,Vegetables,,,NA,1,Tertiary,1C,82,6,184,8,0,0,0
Blitum nuttallianum,Yukon Plateau And Flats,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spinach,,Y,Y,N,Y,Food,,NA,Vegetables,,,NA,1,Tertiary,1C,24,0,54,0,0,0,0
Bromus anomalus,Aspen Parkland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,67,1,127,1,0,0,0
Bromus anomalus,Boreal Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,75,1,160,1,0,0,0
Bromus anomalus,Canadian Rocky Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,90,2,197,3,0,0,0
Bromus anomalus,Fescue-Mixed Grass Prairie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,44,2,92,1,0,0,0
Bromus anomalus,Montane Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,78,0,166,1,0,0,0
Bromus anomalus,Northern Great Plains Steppe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,42,1,88,7,0,0,0
Bromus anomalus,St. Lawrence - Champlain Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,107,2,210,6,0,0,0
Bromus ciliatus,Alaska Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,14,0,34,0,1,0,1
Bromus ciliatus,Aspen Parkland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,67,1,127,1,1,0,1
Bromus ciliatus,Boreal Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,56,0,120,1,1,0,1
Bromus ciliatus,Boreal Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,75,1,160,1,1,0,1
Bromus ciliatus,Boreal Shield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,115,0,230,0,1,0,1
Bromus ciliatus,Canadian Rocky Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,90,2,197,3,1,0,1
Bromus ciliatus,Eastern Taiga Shield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,30,0,78,0,1,0,1
Bromus ciliatus,Fescue-Mixed Grass Prairie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,44,2,92,1,1,0,1
Bromus ciliatus,Great Lakes,44.23795263,-80.78402363,PGRC,G,,Y,G5,NNR,,19,0,19,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,126,8,240,22,1,0,1
Bromus ciliatus,Hudson Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,41,0,97,0,1,0,1
Bromus ciliatus,Montane Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,78,0,166,1,1,0,1
Bromus ciliatus,Northern Appalachian / Acadian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,115,6,219,7,1,0,1
Bromus ciliatus,Northern Great Plains Steppe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,42,1,88,7,1,0,1
Bromus ciliatus,Northern Tallgrass Prairie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,54,0,92,0,1,0,1
Bromus ciliatus,Okanagan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,93,5,203,17,1,0,1
Bromus ciliatus,S.E. Alaska - B.C. Coastal Forest And Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,52,1,154,3,1,0,1
Bromus ciliatus,St. Lawrence - Champlain Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,107,2,210,6,1,0,1
Bromus ciliatus,Superior Mixed Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,64,0,128,0,1,0,1
Bromus ciliatus,Taiga Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,18,0,51,0,1,0,1
Bromus ciliatus,Taiga Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,39,0,91,0,1,0,1
Bromus ciliatus,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,82,6,184,8,1,0,1
Bromus inermis,Aspen Parkland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,67,1,127,1,0,0,0
Bromus inermis,Boreal Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,56,0,120,1,0,0,0
Bromus inermis,Boreal Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,75,1,160,1,0,0,0
Bromus inermis,Boreal Shield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,115,0,230,0,0,0,0
Bromus inermis,Canadian Rocky Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,90,2,197,3,0,0,0
Bromus inermis,Fescue-Mixed Grass Prairie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,44,2,92,1,0,0,0
Bromus inermis,Great Lakes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,126,8,240,22,0,0,0
Bromus inermis,Hudson Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,41,0,97,0,0,0,0
Bromus inermis,Montane Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,78,0,166,1,0,0,0
Bromus inermis,North Cascades,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,59,0,157,0,0,0,0
Bromus inermis,Northern Appalachian / Acadian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,115,6,219,7,0,0,0
Bromus inermis,Northern Great Plains Steppe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,42,1,88,7,0,0,0
Bromus inermis,Northern Tallgrass Prairie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,54,0,92,0,0,0,0
Bromus inermis,Okanagan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,93,5,203,17,0,0,0
Bromus inermis,Pacific Northwest Coast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,67,1,154,0,0,0,0
Bromus inermis,S.E. Alaska - B.C. Coastal Forest And Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,52,1,154,3,0,0,0
Bromus inermis,Southern Arctic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,18,0,50,0,0,0,0
Bromus inermis,St. Lawrence - Champlain Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,107,2,210,6,0,0,0
Bromus inermis,Superior Mixed Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,64,0,128,0,0,0,0
Bromus inermis,Taiga Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,18,0,51,0,0,0,0
Bromus inermis,Taiga Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,39,0,91,0,0,0,0
Bromus inermis,Western Taiga Shield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,23,0,67,0,0,0,0
Bromus inermis,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,82,6,184,8,0,0,0
Bromus inermis,Yukon Plateau And Flats,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,N,Food,,NA,Forage and Feed,,,NA,2,NA,2,24,0,54,0,0,0,0
Bromus kalmii,Aspen Parkland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,67,1,127,1,1,0,1
Bromus kalmii,Boreal Shield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,115,0,230,0,1,0,1
Bromus kalmii,Great Lakes,43.88781683,-80.642911,PGRC,G,,Y,G5,N4,,6,1,5,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,126,8,240,22,1,0,1
Bromus kalmii,Hudson Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,41,0,97,0,1,0,1
Bromus kalmii,Northern Appalachian / Acadian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,115,6,219,7,1,0,1
Bromus kalmii,Northern Tallgrass Prairie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,54,0,92,0,1,0,1
Bromus kalmii,St. Lawrence - Champlain Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,107,2,210,6,1,0,1
Bromus pacificus,Pacific Northwest Coast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,67,1,154,0,0,0,0
Bromus pacificus,S.E. Alaska - B.C. Coastal Forest And Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,52,1,154,3,0,0,0
Bromus pacificus,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,82,6,184,8,0,0,0
Bromus porteri,Aspen Parkland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,67,1,127,1,0,0,0
Bromus porteri,Boreal Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,56,0,120,1,0,0,0
Bromus porteri,Boreal Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,75,1,160,1,0,0,0
Bromus porteri,Canadian Rocky Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,90,2,197,3,0,0,0
Bromus porteri,Fescue-Mixed Grass Prairie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,44,2,92,1,0,0,0
Bromus porteri,Montane Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,78,0,166,1,0,0,0
Bromus porteri,Northern Great Plains Steppe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,42,1,88,7,0,0,0
Bromus porteri,Northern Tallgrass Prairie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,54,0,92,0,0,0,0
Bromus porteri,Okanagan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,93,5,203,17,0,0,0
Bromus pubescens,Aspen Parkland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,67,1,127,1,0,0,0
Bromus pubescens,Boreal Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,75,1,160,1,0,0,0
Bromus pubescens,Great Lakes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,126,8,240,22,0,0,0
Bromus pubescens,Northern Appalachian / Acadian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,115,6,219,7,0,0,0
Bromus pubescens,St. Lawrence - Champlain Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,107,2,210,6,0,0,0
Bromus sitchensis,Aspen Parkland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,67,1,127,1,0,0,0
Bromus sitchensis,Boreal Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,56,0,120,1,0,0,0
Bromus sitchensis,Canadian Rocky Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,90,2,197,3,0,0,0
Bromus sitchensis,Fescue-Mixed Grass Prairie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,44,2,92,1,0,0,0
Bromus sitchensis,Montane Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,78,0,166,1,0,0,0
Bromus sitchensis,North Cascades,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,59,0,157,0,0,0,0
Bromus sitchensis,Northern Great Plains Steppe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,42,1,88,7,0,0,0
Bromus sitchensis,Okanagan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,93,5,203,17,0,0,0
Bromus sitchensis,Pacific Northwest Coast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,67,1,154,0,0,0,0
Bromus sitchensis,S.E. Alaska - B.C. Coastal Forest And Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,52,1,154,3,0,0,0
Bromus sitchensis,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,82,6,184,8,0,0,0
Bromus vulgaris,Canadian Rocky Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,90,2,197,3,0,0,0
Bromus vulgaris,Montane Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,78,0,166,1,0,0,0
Bromus vulgaris,North Cascades,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,59,0,157,0,0,0,0
Bromus vulgaris,Okanagan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,93,5,203,17,0,0,0
Bromus vulgaris,Pacific Northwest Coast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,67,1,154,0,0,0,0
Bromus vulgaris,S.E. Alaska - B.C. Coastal Forest And Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,52,1,154,3,0,0,0
Bromus vulgaris,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bromegrass,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,82,6,184,8,0,0,0
Calamagrostis canadensis,Alaska-Yukon Arctic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bluejoint,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,15,0,34,0,10,1,9
Calamagrostis canadensis,Arctic Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bluejoint,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,11,0,27,0,10,1,9
Calamagrostis canadensis,Aspen Parkland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bluejoint,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,67,1,127,1,10,1,9
Calamagrostis canadensis,Boreal Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bluejoint,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,56,0,120,1,10,1,9
Calamagrostis canadensis,Boreal Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bluejoint,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,75,1,160,1,10,1,9
Calamagrostis canadensis,Boreal Shield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bluejoint,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,115,0,230,0,10,1,9
Calamagrostis canadensis,Canadian Rocky Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bluejoint,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,90,2,197,3,10,1,9
Calamagrostis canadensis,Eastern Taiga Shield,55.28083333,-77.75166667,NPGS,G,Y,N,G5,N5,,41,1,40,Bluejoint,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,30,0,78,0,10,1,9
Calamagrostis canadensis,Eastern Taiga Shield,55.29055556,-77.74833333,NPGS,G,Y,N,G5,N5,,41,1,40,Bluejoint,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,30,0,78,0,10,1,9
Calamagrostis canadensis,Eastern Taiga Shield,55.28944444,-77.74916667,NPGS,G,Y,N,G5,N5,,41,1,40,Bluejoint,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,30,0,78,0,10,1,9
Calamagrostis canadensis,Eastern Taiga Shield,55.29,-77.74777778,NPGS,G,Y,N,G5,N5,,41,1,40,Bluejoint,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,30,0,78,0,10,1,9
Calamagrostis canadensis,Eastern Taiga Shield,55.29,-77.74861111,NPGS,G,Y,N,G5,N5,,41,1,40,Bluejoint,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,30,0,78,0,10,1,9
Calamagrostis canadensis,Eastern Taiga Shield,55.29,-77.74777778,NPGS,G,Y,N,G5,N5,,41,1,40,Bluejoint,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,30,0,78,0,10,1,9
Calamagrostis canadensis,Eastern Taiga Shield,55.28916667,-77.74916667,NPGS,G,Y,N,G5,N5,,41,1,40,Bluejoint,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,30,0,78,0,10,1,9
Calamagrostis canadensis,Eastern Taiga Shield,55.28944444,-77.74916667,NPGS,G,Y,N,G5,N5,,41,1,40,Bluejoint,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,30,0,78,0,10,1,9
Calamagrostis canadensis,Fescue-Mixed Grass Prairie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bluejoint,,N,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,44,2,92,1,10,1,9
