ELEMENT_GLOBAL_ID,GLOBAL_UNIQUE_IDENTIFIER,ELEMENT_NATIONAL_ID,ELEMENT_CODE,CATEGORY,TAX_GROUP,GLOBAL_SCIENTIFIC_NAME,CLASSIFICATION_STATUS,GNAME_LEVEL,CONCEPT_REF_CODE,CONCEPT_REF_FULL,TAX_COM,GLOBAL_ENGL_NAME,GLOB_FR_NAME,GLOBAL_SYNONYMS,CA_NNAME_LEVEL,NATIONAL_SCIENTIFIC_NAME,NATIONAL_ENGL_NAME,NATIONAL_FR_NAME,NATIONAL_SYNONYMS,G_RANK,ROUNDED_G_RANK,G_RANK_CHANGE_DATE,G_RANK_REVIEW_DATE,N_RANK,ROUNDED_N_RANK,N_RANK_CHANGE_DATE,N_RANK_REVIEW_DATE,BCD_STYLE_N_RANK,SARA_STATUS,SARA_DATE,COSEWIC_ID,COSEWIC_DESC,COSEWIC_DATE,COSEWIC_SUMMARY,COSEWIC_NAME,GRANK_REASONS,CURRENT_CA_DISTRIBUTION,CURRENT_US_DISTRIBUTION
137636,2-137636,244565,PDCOR010E0,Vascular Plant,Dicots,Cornus suecica,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Swedish Dwarf Dogwood,Cornouiller de Suède,,Species,Cornus suecica,Swedish bunchberry,Cornouiller de Suède,,G5,G5,2/29/1984,7/27/2016,N5,N5,12/4/2017,12/4/2017,,,,,,,,,,"BC(S2S3), LB(S4S5), MB(S1), NF(S4), NS(S1S2), NT(SNR), QC(S4)",AK(SNR)
139123,2-139123,194546,PDCOR010F0,Vascular Plant,Dicots,Cornus unalaschkensis,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.","Kartesz (1994 checklist and 1999 floristic synthesis) treats as a species, following Murrell (Syst. Bot. 19(4): 539-556, 1994), who shows that Cornus unalaskensis is an allotetraploid derived from hybridization between Cornus canadensis and C. suecica. Under this treatment, the name C. unalaschkensis applies only to the tetraploid, which occurs only in western North America, and not to the modern diploid hybrids between these two parental species, found in their areas of overlap in both western North America and easternmost North America. Those plants may lack a formal scientific name.",Western Dwarf Dogwood,Cornouiller d'Unalaska,,Species,Cornus unalaschkensis,Alaska Bunchberry,Cornouiller d'Unalaska,,G5,G5,5/13/2016,5/13/2016,N5,N5,5/13/2016,5/13/2016,,,,,,,,,A hybrid-derived tetraploid species common in western North America.,"AB(S1), BC(S5), YT(S3S4)","AK(SNR), CA(SNR), ID(SNR), OR(SNR), WA(SNR)"
135795,2-135795,209204,PDBET04010,Vascular Plant,Dicots,Corylus americana,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,American Hazelnut,Noisetier d'Amérique,,Species,Corylus americana,American Hazelnut,Noisetier d'Amérique,,G5,G5,2/29/1984,9/24/2015,N5,N5,2/7/2010,10/26/2017,,,,,,,,,,"MB(S4), ON(S5), QC(S2)","AL(SNR), AR(SNR), CT(SNR), DC(SNR), DE(S4), GA(S4), GS(P3), IA(S5), IL(S5), IN(SNR), KS(SNR), KY(S5), LA(S1), MA(SNR), MD(SNR), ME(SNR), MI(SNR), MN(SNR), MO(SNR), MS(SNR), NC(S5), ND(SNR), NE(SNR), NH(SNR), NJ(S5), NY(S5), OH(SNR), OK(S2), PA(SNR), RI(SNR), SC(SNR), SD(SNR), TN(SNR), VA(S5), VT(S2S3), WI(SNR), WV(S5)"
137388,2-137388,226529,PDBET04030,Vascular Plant,Dicots,Corylus cornuta,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Beaked Hazelnut,Noisetier à long bec,,Species,Corylus cornuta,Beaked Hazelnut,Noisetier à long bec,,G5,G5,2/29/1984,9/24/2015,N5,N5,3/8/2014,10/26/2017,,,,,,,,,,"AB(S5), BC(S5), MB(S5), NB(S5), NF(S4), NS(S5), ON(S5), PE(S5), QC(SNR), SK(S5)","AL(SNR), CA(SNR), CO(SNR), CT(SNR), DE(S1), GA(S4), GS(P1), IA(S3), ID(SNR), IL(SNR), KS(SNR), MA(SNR), MD(S3), ME(SNR), MI(SNR), MN(SNR), MS(SNR), NC(S4), ND(SNR), NH(SNR), NJ(SNR), NY(SNR), OH(SH), OR(SNR), PA(S4), RI(SNR), SC(SNR), SD(SNR), TN(SNR), VA(S5), VT(SNR), WA(SNR), WI(SNR), WV(S4), WY(S2)"
130589,2-130589,246632,PDBET04033,Vascular Plant,Dicots,Corylus cornuta var. californica,Standard,Variety,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Pacific Beaked Hazelnut,Noisetier de Californie,Corylus cornuta ssp. californica,Subspecies,Corylus cornuta ssp. californica,California Hazelnut,Noisetier de Californie,Corylus cornuta var. californica,G5T5?,T5,3/2/1995,3/2/1995,N5,N5,11/9/2021,11/9/2021,,,,,,,,,,BC(S5),"CA(SNR), ID(SNR), OR(SNR), WA(SNR)"
142909,2-142909,194281,PDBET04032,Vascular Plant,Dicots,Corylus cornuta var. cornuta,Standard,Variety,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Beaked Hazelnut,Noisetier à long bec,"Corylus cornuta ssp. cornuta, Corylus rostrata",Subspecies,Corylus cornuta ssp. cornuta,Beaked Hazelnut,Noisetier à long bec,"Corylus cornuta var. cornuta, Corylus rostrata",G5T5,T5,5/16/1991,9/24/2015,N5,N5,3/8/2014,11/9/2021,,,,,,,,,This variety is the form of the species found in the eastern part of its range.,"AB(S5), BC(SU), MB(S5), NB(S5), NF(S4), NS(S5), ON(S5), PE(S5), QC(S5?), SK(S5)","AL(SNR), CO(SNR), CT(SNR), DE(SNR), GA(S4), IA(SNR), IL(S1), MA(SNR), MD(SNR), ME(SNR), MI(SNR), MN(SNR), MS(SNR), NC(S4), ND(SNR), NH(SNR), NJ(S3S4), NY(S5), OH(SNR), OR(SNR), PA(SNR), RI(SNR), SC(SNR), SD(SNR), TN(SNR), VA(S5), VT(SNR), WI(SNR), WV(S4), WY(S2)"
150357,2-150357,201122,PDROS0H1H0,Vascular Plant,Dicots,Crataegus douglasii,Nonstandard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",This is the record for Crataegus douglasii  in the strict sense following Kartesz (1994) who recognizes C. columbiana var. columbiana as a distinct taxon.,Douglas' Hawthorn,,,Species,Crataegus douglasii,Black Hawthorn,,,G5,G5,1/14/1992,1/14/1992,NNR,NNR,8/8/1993,,NSYN,,,,,,,,,"AB(SNR), BC(S5), ON(SNR), SK(SNR)","AK(SNR), CA(SNR), ID(SNR), MI(SNR), MN(SNR), MT(SNR), ND(SNR), OR(SNR), SD(SNR), UT(SNR), WA(SNR), WI(SNR), WY(SNR)"
735775,2-735775,735776,PDROS0H860,Vascular Plant,Dicots,Crataegus douglasii,Standard,Species,B99KAR01HQUS,"Kartesz, J.T. 1999. A synonymized checklist and atlas with biological attributes for the vascular flora of the United States, Canada, and Greenland. First edition. In: Kartesz, J.T., and C.A. Meacham. Synthesis of the North American Flora, Version 1.0. North Carolina Botanical Garden, Chapel Hill, N.C.","This is the record for Crataegus douglasii  in the sense of Kartesz 1999 (including material treated as C. columbiana var. columbiana in Kartesz 1994) which includes two varieties var. duchesnensis (endemic to Utah) and var. douglasii. FNA (vol. 9, 2014) includes C. douglasii var. duchesnensis in C. saligna.",Douglas' Hawthorn,Aubépine de Douglas,,Species,Crataegus douglasii,Douglas' Hawthorn,Aubépine de Douglas,,G5,G5,1/14/1992,8/26/2015,N4N5,N4,8/26/2015,10/26/2017,,,,,,,,,,"AB(S3), BC(SNR), ON(S4?), SK(S2)","AK(S1S2), CA(SNR), ID(SNR), MI(S3S4), MN(S3), MT(S4?), ND(SNR), OR(SNR), SD(SNR), UT(SNR), WA(SNR), WI(SNR), WY(SNR)"
142066,2-142066,241131,PDROS0H7V0,Vascular Plant,Dicots,Crataegus macracantha,Nonstandard,Species,A80PHI01HQUS,"Phipps, J.B. and M. Muniyamma. 1980. A taxonomic revision of Crataegus (Rosaceae) in Ontario. Canadian Journal of Botany 58:1621-1699.","Included in synonymy of Crataegus succulenta by Kartesz (1999, 1994 checklist), and treated as distinct as C. macracantha by Phipps (Taxon 44: 405-408, 1995) and FNA vol. 9 (2014). Haines (2011) also recognizes C. macracantha (with two varieties var. macracantha and var. occidentalis) as distinct from C. succulenta (and distinct from C. pisifera which Kartesz also includes in C. succulenta).",Large-thorn Hawthorn,Aubépine à épines longues,,Species,Crataegus macracantha,Large-thorned Hawthorn,Aubépine à épines longues,,G5,G5,5/9/2016,5/9/2016,N5,N5,5/9/2016,5/9/2016,,,,,,,,,,"AB(S1), BC(S3), MB(SNR), NB(SU), ON(S5), QC(S3), SK(SNR)","KY(SNR), MN(SNR), MT(S4?), VT(S4S5), WY(S3)"
734230,2-734230,734266,PDROS2C010,Vascular Plant,Dicots,Dasiphora fruticosa,Standard,Species,B99KAR01HQUS,"Kartesz, J.T. 1999. A synonymized checklist and atlas with biological attributes for the vascular flora of the United States, Canada, and Greenland. First edition. In: Kartesz, J.T., and C.A. Meacham. Synthesis of the North American Flora, Version 1.0. North Carolina Botanical Garden, Chapel Hill, N.C.","Kartesz (1999) treats plants within the range of the Synthesis as Dasiphora fruticosa ssp. floribunda. FNA (vol. 9, 2014) lumps subspecific taxa.",Golden-Hardhack,Potentille frutescente,,Species,Dasiphora fruticosa,Shrubby Cinquefoil,Potentille frutescente,,G5,G5,5/11/2004,8/26/2015,N5,N5,3/6/2012,9/5/2017,,,,,,,,,,"AB(S5), BC(S5), LB(S3S4), MB(S5), NB(S4), NF(S4S5), NS(S4), NT(SNR), NU(SU), ON(S5), PE(S1), QC(S5), SK(S4), YT(S5)","AK(SNR), AZ(SNR), CA(SNR), CO(SNR), CT(SNR), IA(SNR), ID(SNR), IL(SNR), IN(SNR), MA(SNR), ME(SNR), MI(SNR), MN(SNR), MT(SNR), ND(SNR), NH(SNR), NJ(SNR), NM(SNR), NV(SNR), NY(SNR), OH(SNR), OR(SNR), PA(SNR), SD(SNR), UT(SNR), VT(SNR), WA(SNR), WI(SNR), WY(S4S5)"
144434,2-144434,234523,PDAPI0X020,Vascular Plant,Dicots,Daucus pusillus,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Southwestern Carrot,Carotte naine,,Species,Daucus pusillus,American Wild Carrot,Carotte naine,,G5,G5,8/4/1988,5/13/2016,N5,N5,2/25/2014,10/26/2017,,,,,,,,,,BC(S5),"AL(SNR), AR(SNR), AZ(SNR), CA(SNR), FL(SNR), GA(SNR), HI(SNR), ID(SNR), IL(SX), KS(S2), LA(SNR), MO(SNR), MS(SNR), NC(S4), NM(SNR), OK(SNR), OR(SNR), SC(SNR), TN(SNR), TX(SNR), WA(SNR), WV(SH)"
154005,2-154005,213189,PDFUM04050,Vascular Plant,Dicots,Dicentra formosa,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Pacific Bleedingheart,Dicentre à belles fleurs,,Species,Dicentra formosa,Pacific Bleeding-heart,Dicentre à belles fleurs,,G5,G5,3/18/1997,5/13/2016,N5,N5,4/15/2014,5/13/2016,,,,,,,,,,BC(S5),"CA(SNR), ID(SNR), MA(SNA), OR(SNR), WA(SNR)"
160121,2-160121,218918,PMPOA24020,Vascular Plant,Monocots,Dichanthelium acuminatum,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Tapered Rosette Grass,Panic laineux,Panicum acuminatum,Species,Dichanthelium acuminatum,Hairy Panicgrass,Panic laineux,Panicum acuminatum,G5,G5,11/30/1984,5/13/2016,N5,N5,2/2/1995,10/7/2016,NSYN,,,,,,,,,"AB(S2), BC(S5), MB(SNR), NB(SNR), NF(S2S3), NS(SNR), ON(SNR), PE(SNR), QC(SNR), SK(SNR)","AL(SNR), AR(SNR), AZ(SNR), CA(SNR), CO(S4), CT(SNR), DC(SNR), DE(S5), FL(SNR), GA(SNR), HI(SNR), IA(S4), ID(SNR), IL(SNR), IN(SNR), KS(SNR), KY(SNR), LA(SNR), MA(SNR), MD(SNR), ME(SNR), MI(SNR), MN(SNR), MO(SNR), MS(SNR), MT(S2S3), NC(S5), ND(SNR), NE(SNR), NH(SNR), NJ(SNR), NM(SNR), NV(SNR), NY(S5), OH(SNR), OK(SNR), OR(SNR), PA(SH), RI(SNR), SC(SNR), SD(SNR), TN(SNR), TX(SNR), UT(SNR), VA(SNR), VT(SNR), WA(SNR), WI(SNR), WV(S5), WY(SNR)"
806818,2-806818,948502,PMPOA24220,Vascular Plant,Monocots,Dichanthelium acuminatum,Provisional,Species,B03FNA25HQUS,"Flora of North America Editorial Committee. 2003a. Flora of North America North of Mexico. Vol. 25. Magnoliophyta: Commelinidae (in part): Poaceae, part 2. Oxford Univ. Press, New York. xxv + 781 pp.","Flora of North America's (2003) Dichanthelium acuminatum is much broader than Kartesz's (1999). The following are recognized as distinct Dichanthelium species by Kartesz (1999), but as subspecies of D. acuminatum by FNA: D. leucothrix (D. acuminatum ssp. leucothrix), D. longiligulatum (D. acuminatum ssp. longiligulatum), D. spretum (D. acuminatum ssp. spretum), and D. meridionale (part of D. acuminatum ssp. implicatum). In addition, ""columbianum"" material, placed by Kartesz (1999) into Dichanthelium sabulorum var. thinium, is included in D. acuminatum by FNA (D. acuminatum ssp. columbianum).",Hairy Panicgrass,Panic laineux,Panicum acuminatum,Species,Dichanthelium acuminatum,Hairy Panicgrass,Panic laineux,Panicum acuminatum,G5,G5,10/10/2007,1/7/2016,N5,N5,6/2/2015,9/4/2017,,,,,,,,,,,"MA(SNR), MN(SNR), VA(S5), VT(SNR), WY(S2)"
794064,2-794064,794066,PMPOA4K2P0,Vascular Plant,Monocots,Dichanthelium boreale,Nonstandard,Species,B80DOR02HQUS,"Dore, W.G., and J. McNeill. 1980. Grasses of Ontario. Research Branch, Agriculture Cananda, Ottawa. 566 pp.","Panicum boreale as treated by Dore and McNeill (1980) does not include P. bicknellii (var. bicknellii and var. calliphyllum) and thus has a narrower circumscription than Dichanthelium boreale of Kartesz (1994, 1999). Kartesz (1994, 1999) lumps P. bicknellii and P. calliphyllum into D. boreale.",,,Panicum boreale,Species,Dichanthelium boreale,,,Panicum boreale,G5,G5,6/19/1996,6/19/1996,NNR,NNR,,,NSYN,,,,,,,,,"ON(SNR), QC(SNR)","IN(S3), MI(SNR), OH(S3), PA(S2S3)"
146231,2-146231,226760,PMPOA24030,Vascular Plant,Monocots,Dichanthelium boreale,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Northern Witchgrass,Panic boréal,Panicum boreale,Species,Dichanthelium boreale,Northern Panicgrass,Panic boréal,Panicum boreale,G5,G5,4/10/1985,7/6/2016,N5,N5,7/29/2002,10/26/2017,,,,,,,,,,"NB(S5), NF(S3S4), NS(S5), ON(S4), PE(S4), QC(S4)","CT(SNR), DC(SNR), IA(S1), IL(S1), IN(SNR), KY(SNR), MA(SNR), MD(SNR), ME(SNR), MI(SNR), MN(SNR), MO(SNR), NC(SNR), NH(SNR), NJ(S1), NY(S3), OH(SNR), PA(SNR), TN(SNR), VT(SNR), WI(SNR), WV(S1)"
135653,2-135653,207985,PMPOA24050,Vascular Plant,Monocots,Dichanthelium clandestinum,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Deer-tongue Witchgrass,Panic clandestin,Panicum clandestinum,Species,Dichanthelium clandestinum,Deer-tongue Panicgrass,Panic clandestin,Panicum clandestinum,G5,G5,7/6/2016,7/6/2016,N3N4,N3,12/5/2017,12/5/2017,,,,,,,,,,"NS(S3), ON(S2), QC(S3)","AL(SNR), AR(SNR), CT(SNR), DC(S5), DE(S5), FL(SNR), GA(SNR), GS(P4), IA(S3), IL(S4), IN(SNR), KS(SNR), KY(SNR), LA(S4), MA(SNR), MD(SNR), ME(SNR), MI(SNR), MO(SNR), MS(SNR), NC(S4), NH(SNR), NJ(S5), NY(S5), OH(SNR), OK(SNR), PA(SNR), RI(SNR), SC(SNR), TN(SNR), TX(S1), VA(S5), VT(SNR), WV(S5)"
157513,2-157513,223204,PMPOA240A0,Vascular Plant,Monocots,Dichanthelium depauperatum,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Starved Witchgrass,Panic appauvri,Panicum depauperatum,Species,Dichanthelium depauperatum,Starved Panicgrass,Panic appauvri,Panicum depauperatum,G5,G5,4/24/1984,7/6/2016,N5,N5,5/23/2014,12/5/2017,,,,,,,,,,"MB(S3), NB(S3), NS(S4S5), ON(S4), PE(S1S2), QC(S4)","AL(SNR), AR(SNR), CO(SNR), CT(SNR), DC(SNR), DE(S5), GA(SNR), GS(P3), IA(S3), IL(S3S4), IN(SNR), KS(S1), KY(SNR), LA(SNR), MA(SNR), MD(SNR), ME(SNR), MI(SNR), MN(SNR), MO(SNR), MS(SNR), NC(S4), NE(S1), NH(SNR), NJ(S5), NY(S5), OH(SNR), OK(SNR), PA(SNR), RI(SNR), SC(SNR), TN(SNR), TX(SNR), VA(S5), VT(S3S4), WI(SNR), WV(S4), WY(SNR)"
137685,2-137685,202444,PMPOA240B0,Vascular Plant,Monocots,Dichanthelium dichotomum,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.","Kartesz (1994) here recognizes five distinct varieties in Dichanthelium dichotomum: dichotomum (which includes ssp. nitidum, lucidum, microcarpon, roanokense, and yadkinense), breve (= D. chamaelonche ssp. breve), glabrifolium, tenue (= D. tenue), and ensifolium (= D. ensifolium). FNA (vol. 25, 2003) recognizes seven distinct subspecies in D. dichotomum: dichotomum, lucidum, mattamuskeetense, microcarpon, nitidum, roanokense, yadkinense.",Cypress Witchgrass,Panic brillant,Panicum dichotomum,Species,Dichanthelium dichotomum,,,Panicum dichotomum,G5,G5,8/4/1988,5/29/2015,NNR,NNR,10/8/2019,10/8/2019,NSYN,,,,,,,,,"NB(SNR), ON(SNR)","AL(SNR), AR(SNR), CT(S5), DC(SNR), DE(SNR), FL(SNR), GA(SNR), GS(P2), IA(SNR), IL(SNR), IN(SNR), KS(SNR), KY(SNR), LA(S5), MA(SNR), MD(SNR), ME(SNR), MI(SNR), MO(SNR), MS(SNR), NC(SNR), NH(SNR), NJ(SNR), NY(S5), OH(SNR), OK(SNR), PA(SNR), RI(SNR), SC(SNR), TN(SNR), TX(SNR), VA(SNR), VT(SNR), WI(SNR), WV(S5)"
