"","speciesKey"
"1873",5290296
"1874",5290296
"1875",8385939
"1876",8385939
"1877",5290296
"1878",5290296
"1879",8385939
"1880",5290296
"1881",5290296
"1882",5290296
"1883",5290296
"1884",5290296
"1885",5290296
"1886",8385939
"1887",5290296
"1888",5290296
"1889",5290296
"1890",8385939
"1891",5290296
"1892",8385939
"1893",8385939
"1894",5290296
"1895",5290296
"1896",5290296
"1897",5290296
"1898",8385939
"1899",5290296
"1900",5290296
"1901",5290296
"1902",5290296
"1903",5290296
"1904",5290325
"1905",5290296
"1906",5290296
"1907",5290296
"1908",5290296
"1909",5290296
"1910",5290296
"1911",5290325
"1912",5290296
"1913",5290296
"1914",5290296
"1915",5290296
"1916",5290325
"1917",5290325
"1918",5290296
"1919",8385939
"1920",5290296
"1921",5290296
"1922",5290296
"1923",4104489
"1924",5290296
"1925",5290296
"1926",5290296
"1927",5290296
"1928",5290296
"1929",5290296
"1930",5290296
"1931",5290296
"1932",5290296
"1933",5290296
"1934",5290296
"1935",5290296
"1936",5290296
"1937",4104489
"1938",5290296
"1939",5290296
"1940",5290296
"1941",5290296
"1942",5290296
"1943",5290296
"1944",5290296
"1945",5290296
"1946",5290325
"1947",5290325
"1948",5290296
"1949",5290325
"1950",5290296
"1951",5290296
"1952",5290296
"1953",5290296
"1954",5290296
"1955",5290296
"1956",5290296
"1957",5290296
"1958",5290296
"1959",5290296
"1960",5290296
"1961",5290296
"1962",8385939
"1963",5290296
"1964",5290296
"1965",9206251
"1966",5290296
"1967",5290296
"1968",5290296
"1969",5290296
"1970",5290325
"1971",5290296
"1972",5290296
"1973",9123250
"1974",5290296
"1975",5290296
"1976",5290296
"1977",5290296
"1978",5290296
"1979",5290296
"1980",5290296
"1981",8385939
"1982",5290296
"1983",5290296
"1984",5290296
"1985",5290296
"1986",5290296
"1987",5290296
"1988",5290296
"1989",5290296
"1990",5290296
"1991",5290296
"1992",5290296
"1993",5290296
"1994",5290296
"1995",8385939
"1996",5290296
"1997",5290296
"1998",5290296
"1999",5290296
"2000",8385939
"2001",5290296
"2002",5290296
"2003",5290296
"2004",5290296
"2005",5290296
"2006",5290296
"2007",5290296
"2008",5290296
"2009",5290296
"2010",5290296
"2011",5290296
"2012",5290296
"2013",5290296
"2014",5290296
"2015",5290296
"2016",5290296
"2017",8385939
"2018",5290296
"2019",5290296
"2020",5290296
"2021",5290296
"2022",5290296
"2023",5290296
"2024",5290296
"2025",5290296
"2026",5290296
"2027",8385939
"2028",5290296
"2029",5290296
"2030",8385939
"2031",5290296
"2032",5290296
"2033",5290296
"2034",4104489
"2035",5290296
"2036",5290296
"2037",5290296
"2038",5290296
"2039",5290296
"2040",8385939
"2041",8385939
"2042",5290296
"2043",5290296
"2044",8385939
"2045",5290296
"2046",5290296
"2047",5290296
"2048",5290296
"2049",5290296
"2050",5290296
"2051",5290296
"2052",5290296
"2053",5290296
"2054",5290296
"2055",8385939
"2056",4104489
"2057",8385939
"2058",5290296
"2059",5290296
"2060",5290296
"2061",5290296
"2062",5290296
"2063",5290296
"2064",5290296
"2065",4104489
"2066",5290296
"2067",4104489
"2068",5290325
"2069",4104489
"2070",4104489
"2071",4104489
"2072",5290296
"2073",4104489
"2074",8385939
"2075",5290296
"2076",4104489
"2077",9206251
"2078",9206251
"2079",9206251
"2080",5290296
"2081",5290296
"2082",5290296
"2083",5290296
"2084",5290296
"2085",5290296
"2086",8385939
"2087",8385939
"2088",5290325
"2089",5290296
"2090",5290296
"2091",5290296
"2092",5290296
"2093",5290296
"2094",8202780
"2095",8385939
"2096",5290296
"2097",8202780
"2098",5290296
"2099",5290296
"2100",5290296
"2101",5290296
"2102",5290296
"2103",5290296
"2104",5290296
"2105",8385939
"2106",8385939
"2107",5290296
"2108",5290296
"2109",5290296
"2110",5290296
"2111",5290296
"2112",5290296
"2113",5290296
"2114",8385939
"2115",5290298
"2116",5290296
"2117",5290296
"2118",5290296
"2119",5290296
"2120",5290296
"2121",5290296
"2122",5290296
"2123",5290296
"2124",5290296
"2125",5290296
"2126",5290296
"2127",5290296
"2128",5290296
"2129",5290296
"2130",5290296
"2131",5290296
"2132",8385939
"2133",8385939
"2134",8385939
"2135",5290296
"2136",5290296
"2137",8385939
"2138",5290296
"2139",5290296
"2140",5290296
"2141",5290296
"2142",5290296
"2143",5290296
"2144",5290296
"2145",5290296
"2146",5290296
"2147",5290296
"2148",5290296
"2149",5290296
"2150",8385939
"2151",5290296
"2152",5290296
"2153",5290296
"2154",8385939
"2155",5290296
"2156",5290296
"2157",5290296
"2158",5290296
"2159",5290296
"2160",5290296
"2161",5290296
"2162",5290325
"2163",5290296
"2164",5290296
"2165",5290296
"2166",5290296
"2167",5290296
"2168",5290296
"2169",5290296
"2170",5290296
"2171",5290325
"2172",5290296
"2173",5290296
"2174",5290296
"2175",5290296
"2176",5290296
"2177",5290296
"2178",5290296
"2179",5290296
"2180",5290296
"2181",5290296
"2182",5290296
"2183",5290296
"2184",5290296
"2185",9206251
"2186",5290296
"2187",9206251
"2188",5290296
"2189",8202780
"2190",5290296
"2191",5290296
"2192",5290296
"2193",5290296
"2194",5290296
"2195",5290296
"2196",5290296
"2197",5290296
"2198",5290296
"2199",5290296
"2200",5290296
"2201",5290296
"2202",5290296
"2203",5290296
"2204",5290296
"2205",5290296
"2206",8385939
"2207",5290296
"2208",5290298
"2209",5290296
"2210",5290296
"2211",5290296
"2212",8385939
"2213",5290296
"2214",5290296
"2215",5290296
"2216",5290296
"2217",5290296
"2218",5290296
"2219",5290296
"2220",5290296
"2221",5290325
"2222",5290296
"2223",5290296
"2224",5290296
"2225",5290296
"2226",5290296
"2227",5290296
"2228",5290296
"2229",5290296
"2230",5290296
"2231",5290296
"2232",5290296
"2233",8385939
"2234",5290296
"2235",5290298
"2236",5290296
"2237",5290296
"2238",5290296
"2239",5290296
"2240",8385939
"2241",5290296
"2242",5290296
"2243",5290296
"2244",5290296
"2245",5290296
"2246",5290296
"2247",5290296
"2248",5290298
"2249",5290296
"2250",5290296
"2251",5290296
"2252",5290296
"2253",5290296
"2254",5290296
"2255",5290298
"2256",5290296
"2257",5290296
"2258",5290296
"2259",5290296
"2260",5290296
"2261",5290296
"2262",4104489
"2263",5290296
"2264",5290296
"2265",5290296
"2266",4104489
"2267",4104489
"2268",5290296
"2269",5290296
"2270",5290296
"2271",5290296
"2272",5290296
"2273",9206251
"2274",5290296
"2275",5290296
"2276",5290296
"2277",5290296
"2278",5290296
"2279",5290296
"2280",5290296
"2281",5290296
"2282",5290296
"2283",5290325
"2284",5290296
"2285",5290296
"2286",5290296
"2287",5290296
"2288",5290296
"2289",5290296
"2290",5290296
"2291",5290296
"2292",5290296
"2293",5290296
"2294",5290296
"2295",5290296
"2296",5290296
"2297",5290296
"2298",5290325
"2299",5290296
"2300",5290296
"2301",5290296
"2302",5290296
"2303",5290296
"2304",5290296
"2305",8385939
"2306",5290325
"2307",5290296
"2308",5290325
"2309",5290296
"2310",5290296
"2311",8202780
"2312",5290325
"2313",5290296
"2314",5290325
"2315",5290325
"2316",5290296
"2317",5290296
"2318",5290325
"2319",5290296
"2320",5290325
"2321",5290325
"2322",5370380
"2323",5290296
"2324",5290296
"2325",5290325
"2326",5290296
"2327",5290298
"2328",5290296
"2329",4104489
"2330",5290298
"2331",5290325
"2332",8385939
"2333",5290325
"2334",5290325
"2335",5290296
"2336",5290296
"2337",3119231
"2338",5290296
"2339",5290325
"2340",5290325
"2341",3083920
"2342",5290296
"2343",5290296
"2344",5290296
"2345",5290296
"2346",8385939
"2347",8385939
"2348",8385939
"2349",8385939
"2350",5290296
"2351",5290296
"2352",5290325
"2353",5290296
"2354",5290296
"2355",4104489
"2356",5290298
"2357",5290296
"2358",5290296
"2359",5290296
"2360",5290296
"2361",8385939
"2362",8385939
"2363",8385939
"2364",8385939
"2365",8385939
"2366",9206251
"2367",4104489
"2368",5290296
"2369",5290296
"2370",5290296
"2371",5290296
"2372",5290296
"2373",5290296
"2374",9206251
"2375",4104489
"2376",5290296
"2377",9206251
"2378",5290296
"2379",5290296
"2380",5290296
"2381",5290296
"2382",9206251
"2383",5290296
"2384",5290296
"2385",5290296
"2386",5290296
"2387",8385939
"2388",8202780
"2389",4104489
"2390",5290296
"2391",5290296
"2392",5290325
"2393",8385939
"2394",5290296
"2395",5290298
"2396",5290325
"2397",5290325
"2398",5290296
"2399",5290296
"2400",5290325
"2401",2706379
"2402",5290325
"2403",5290325
"2404",5290296
"2405",5290325
"2406",5290325
"2407",5290296
"2408",5290296
"2409",5290325
"2410",5290298
"2411",5290296
"2412",8385939
"2413",9123250
"2414",5290296
"2415",5290296
"2416",8202780
"2417",5290298
"2418",5290296
"2419",5290296
"2420",5290325
"2421",5290296
"2422",5290296
"2423",5290296
"2424",5290325
"2425",5290296
"2426",4104489
"2427",5290296
"2428",5290296
"2429",4104489
"2430",5290296
"2431",9123250
"2432",5290296
"2433",5290325
"2434",5290325
"2435",5290325
"2436",5290325
"2437",5290325
"2438",5290296
"2439",5290325
"2440",5290325
"2441",5290296
"2442",5290296
"2443",4104489
"2444",5290296
"2445",5290325
"2446",4104489
"2447",5290296
"2448",5290296
"2449",5290296
"2450",9206251
"2451",8385939
"2452",8385939
"2453",8385939
"2454",8385939
"2455",8385939
"2456",8385939
"2457",8385939
"2458",8385939
"2459",8385939
"2460",8385939
"2461",8385939
"2462",8385939
"2463",8385939
"2464",8385939
"2465",8385939
"2466",8385939
"2467",8385939
"2468",8385939
"2469",8385939
"2470",8385939
"2471",5290296
"2472",5290296
"2473",5290296
"2474",5290296
"2475",5290296
"2476",5290296
"2477",5290296
"2478",5290296
"2479",5290296
"2480",5290296
"2481",5290296
"2482",5290296
"2483",5290296
"2484",5290296
"2485",5290296
"2486",5290296
"2487",5290296
"2488",5290296
"2489",5290296
"2490",5290296
"2491",5290296
"2492",5290296
"2493",5290296
"2494",5290296
"2495",5290296
"2496",5290296
"2497",5290296
"2498",5290296
"2499",8385939
"2500",5290296
"2501",5290296
"2502",5290296
"2503",5290296
"2504",5290296
"2505",5290296
"2506",5290296
"2507",5290296
"2508",5290296
"2509",5290296
"2510",5290296
"2511",5290296
"2512",5290296
"2513",5290296
"2514",5290296
"2515",5290296
"2516",5290296
"2517",5290296
"2518",5290296
"2519",5290296
"2520",5290296
"2521",5290296
"2522",5290296
"2523",5290296
"2524",5290296
"2525",5290296
"2526",5290296
"2527",5290296
"2528",5290296
"2529",5290296
"2530",5290296
"2531",5290296
"2532",5290296
"2533",5290296
"2534",5290296
"2535",5290296
"2536",5290296
"2537",5290296
"2538",5290296
"2539",5290296
"2540",5290296
"2541",5290296
"2542",5290296
"2543",5290296
"2544",5290296
"2545",5290296
"2546",5290296
"2547",5290296
"2548",5290296
"2549",5290296
"2550",5290296
"2551",5290296
"2552",5290296
"2553",5290296
"2554",5290296
"2555",8385939
"2556",4104489
"2557",4104489
"2558",5290296
"2559",4104489
"2560",5290257
"2561",5290296
"2562",5290296
"2563",5290296
"2564",5290325
"2565",5290296
"2566",5290296
"2567",5290325
"2568",5290296
"2569",5290296
"2570",5290296
"2571",5290296
"2572",5290325
"2573",5290296
"2574",5290296
"2575",5290325
"2576",5290325
"2577",8202780
"2578",5290296
"2579",5290296
"2580",5290296
"2581",5290296
"2582",5290325
"2583",4104489
"2584",5290296
"2585",5290296
"2586",5290296
"2587",5290296
"2588",5290296
"2589",2706379
"2590",5290296
"2591",5290325
"2592",8385939
"2593",5290296
"2594",2706379
"2595",5290296
"2596",5290296
"2597",5290296
"2598",5290296
"2599",2706379
"2600",5290296
"2601",5290296
"2602",5290296
"2603",5290296
"2604",5290296
"2605",5290296
"2606",5290296
"2607",9206251
"2608",4104489
"2609",5290296
"2610",9206251
"2611",9206251
"2612",5290296
"2613",2706379
"2614",5290296
"2615",9206251
"2616",9206251
"2617",5290296
"2618",9206251
"2619",5290296
"2620",9206251
"2621",9206251
"2622",9206251
"2623",9206251
"2624",5290325
"2625",5290296
"2626",5290296
"2627",9206251
"2628",5290296
"2629",4104489
"2630",5290296
"2631",5290296
"2632",5290296
"2633",5290296
"2634",5290296
"2635",5290296
"2636",5290296
"2637",5290296
"2638",5290296
"2639",5290325
"2640",5290296
"2641",3083920
"2642",9206251
"2643",5290296
"2644",5290296
"2645",5290296
"2646",5290296
"2647",5290296
"2648",5290296
"2649",5290296
"2650",8385939
"2651",5290296
"2652",5290296
"2653",5290325
"2654",5568899
"2655",5290296
"2656",5290296
"2657",5290296
"2658",5290325
"2659",5290296
"2660",5290325
"2661",5290296
"2662",8385939
"2663",5290325
"2664",5290296
"2665",5290325
"2666",5568899
"2667",4104489
"2668",5290296
"2669",5290296
"2670",5290296
"2671",5290325
"2672",5290325
"2673",5290296
"2674",5290296
"2675",8385939
"2676",3083920
"2677",5290296
"2678",3083920
"2679",4104489
"2680",5290296
"2681",5290296
"2682",5290325
"2683",5290325
"2684",3083920
"2685",5290296
"2686",5290296
"2687",5290296
"2688",5290296
"2689",5290296
"2690",5290296
"2691",5290296
"2692",5290325
"2693",5290325
"2694",5290296
"2695",5290296
"2696",5290325
"2697",5290296
"2698",8385939
"2699",5290296
"2700",3083920
"2701",3083920
"2702",5290296
"2703",5290296
"2704",5290296
"2705",4104489
"2706",5290296
"2707",5290325
"2708",5290296
"2709",5290298
"2710",3083920
"2711",5290296
"2712",5290296
"2713",5290296
"2714",4104489
"2715",5290296
"2716",5290296
"2717",5290296
"2718",5290296
"2719",5290296
"2720",5290296
"2721",5290296
"2722",5290296
"2723",5290296
"2724",5290296
"2725",8385939
"2726",5290296
"2727",5290325
"2728",5290296
"2729",5290296
"2730",5290296
"2731",5290296
"2732",5290296
"2733",5290296
"2734",5290298
"2735",5290296
"2736",5290296
"2737",5290296
"2738",5290296
"2739",5290296
"2740",5290296
"2741",5290296
"2742",5290296
"2743",5290296
"2744",5290296
"2745",3083920
"2746",5290296
"2747",5290296
"2748",5290296
"2749",5290296
"2750",5290296
"2751",5290296
"2752",5290296
"2753",8385939
"2754",5290296
"2755",5290296
"2756",5290296
"2757",5290296
"2758",5290296
"2759",5290296
"2760",5290296
"2761",5290296
"2762",5290296
"2763",5290296
"2764",5290296
"2765",5290296
"2766",9123250
"2767",5290296
"2768",5290296
"2769",5290296
"2770",5290296
"2771",5290296
"2772",5290296
"2773",3083920
"2774",5290296
"2775",5290296
"2776",5290296
"2777",8385939
"2778",8385939
"2779",8202780
"2780",5290296
"2781",5290296
"2782",5290325
"2783",5290296
"2784",5290296
"2785",5290296
"2786",5290296
"2787",5290296
"2788",3083920
"2789",5290296
"2790",5290296
"2791",4104489
"2792",5290296
"2793",5290296
"2794",5290296
"2795",5290296
"2796",5290296
"2797",5290298
"2798",5290325
"2799",5290325
"2800",8385939
"2801",5290296
"2802",3083920
"2803",5290296
"2804",5290296
"2805",3083920
"2806",4104489
"2807",5290296
"2808",3083920
"2809",4104489
"2810",5290325
"2811",5290296
"2812",5290325
"2813",5290296
"2814",5290296
"2815",5290296
"2816",5290296
"2817",5290325
"2818",5290296
"2819",5290296
"2820",5290296
"2821",5290296
"2822",4104489
"2823",5290296
"2824",5290296
"2825",5290296
"2826",5290296
"2827",5290296
"2828",5290296
"2829",5290296
"2830",5290296
"2831",5290296
"2832",9206251
"2833",5290296
"2834",5290296
"2835",5290296
"2836",8385939
"2837",5290296
"2838",3083920
"2839",5290282
"2840",5290325
"2841",5341297
"2842",3092564
"2843",3153837
"2844",5290298
"2845",5290298
"2846",9206251
"2847",5370380
"2848",5341297
"2849",7683366
"2850",2706350
"2851",2706350
"2852",3119231
"2853",2703230
"2854",4104489
"2855",2703230
"2856",5290298
"2857",2964355
"2858",5370380
"2859",3152827
"2860",5370380
"2861",2706350
"2862",2706350
"2863",3152827
"2864",5290296
"2865",4104489
"2866",3020532
"2867",5370380
"2868",2706350
"2869",3020532
"2870",5341297
"2871",9206251
"2872",3020532
"2873",2992051
"2874",5370380
"2875",3020532
"2876",3020532
"2877",3020532
"2878",2992051
"2879",2992051
"2880",2992051
"2881",3020532
"2882",4104489
"2883",5370380
"2884",2992051
"2885",4104489
"2886",5370380
"2887",3020532
"2888",3020532
"2889",4104489
"2890",2992051
"2891",5370380
"2892",5370380
"2893",2882422
"2894",4104489
"2895",2984535
"2896",3083920
"2897",4104489
"2898",4104489
"2899",2984535
"2900",2927198
"2901",3020532
"2902",2992051
"2903",2984535
"2904",5568899
"2905",9206251
"2906",5370380
"2907",3083920
"2908",5568899
"2909",5383971
"2910",5568899
"2911",5568899
"2912",5383971
"2913",3083920
"2914",5383971
"2915",5383971
"2916",5383971
"2917",3083920
"2918",4104489
"2919",4104489
"2920",6368623
"2921",5370380
"2922",4104489
"2923",2706379
"2924",2984535
"2925",5341297
"2926",3092576
"2927",3092564
"2928",3092576
"2929",3092564
"2930",3092576
"2931",3092576
"2932",3092564
"2933",3092564
"2934",3092576
"2935",3092564
"2936",3092576
"2937",3092564
"2938",3092564
"2939",3092576
"2940",3092576
"2941",3092576
"2942",3092564
"2943",3092576
"2944",3092564
"2945",3092564
"2946",3092576
"2947",3092564
"2948",3092564
"2949",3092576
"2950",3092576
"2951",3092564
"2952",3092576
"2953",3092564
"2954",3092564
"2955",3092576
"2956",3092564
"2957",3092564
"2958",3092576
"2959",3092564
"2960",3092564
"2961",3092564
"2962",3092564
"2963",3092564
"2964",3092576
"2965",3092576
"2966",3092564
"2967",3092576
"2968",3092564
"2969",3092564
"2970",3092564
"2971",3092576
"2972",3092564
"2973",3092576
"2974",3092564
"2975",3092564
"2976",3092564
"2977",3092564
"2978",3092564
"2979",3092576
"2980",3092564
"2981",3092576
"2982",3092564
"2983",3092564
"2984",3092564
"2985",3092564
"2986",3092576
"2987",3092564
"2988",3092576
"2989",3092576
"2990",3092564
"2991",3092564
"2992",3092564
"2993",3092564
"2994",3092564
"2995",3092564
"2996",3092564
"2997",3092564
"2998",3092564
"2999",3092564
"3000",3092576
"3001",3092564
"3002",3092576
"3003",3092564
"3004",3092576
"3005",3092564
"3006",7683366
"3007",2992051
"3008",4104489
"3009",7683366
"3010",2882422
"3011",2992051
"3012",2992051
"3013",2992051
"3014",5568899
"3015",2992071
"3016",3083837
"3017",9206251
"3018",5290298
"3019",5290298
"3020",5370380
"3021",4104489
"3022",5568899
"3023",5370380
"3024",5341297
"3025",2992071
"3026",2992071
"3027",3092564
"3028",3092576
"3029",2927376
"3030",3020532
"3031",5568899
"3032",2928765
"3033",5290296
"3034",8385939
"3035",2928765
"3036",5290296
"3037",2928765
"3038",2984535
"3039",9206251
"3040",5290296
"3041",2928765
"3042",5290296
"3043",5290296
"3044",9206251
"3045",5290296
"3046",5290296
"3047",8385939
"3048",2984535
"3049",2706379
"3050",5568899
"3051",2765272
"3052",2765272
"3053",4104489
"3054",2992071
"3055",3092564
"3056",3092576
"3057",5290296
"3058",5341297
"3059",2765272
"3060",3092576
"3061",3092576
"3062",2927376
"3063",5341297
"3064",2992071
"3065",3092564
"3066",3092576
"3067",2927376
"3068",5290296
"3069",5290296
"3070",8385939
"3071",8385939
"3072",3020532
"3073",3152827
